0,2009-01-25 07:00:00,28,1.4347999999999832,False
1,2008-10-09 21:20:00,3,17.531200000000005,True
2,2009-11-14 18:20:00,3,7.0358666666666725,False
3,2008-04-03 22:50:00,7,10.034266666666667,False
4,2009-03-07 05:10:00,4,1.8482666666666658,False
0,2008-05-07 02:50:00,2,2.9823999999999993,False
1,2008-10-25 06:40:00,21,34.98826666666667,True
2,2008-10-11 19:40:00,35,6.052266666666667,False
3,2008-09-26 10:40:00,4,1.6118666666666628,False
4,2008-02-20 02:30:00,7,0.04066666666666685,False
0,2008-04-05 01:40:00,2,3.4622666666666673,False
1,2007-10-03 22:20:00,28,6.533466666666669,False
2,2008-12-03 20:20:00,5,7.403200000000009,False
3,2008-10-19 04:00:00,4,1.4742666666666653,False
4,2007-12-14 08:40:00,14,8.109333333333346,False
0,2009-11-14 04:10:00,28,5.567466666666673,False
1,2007-11-04 10:00:00,35,4.873466666666667,False
2,2008-07-07 16:20:00,4,9.861066666666666,False
3,2009-11-05 05:20:00,21,0.983466666666668,False
4,2008-10-06 19:00:00,7,6.252933333333334,False
0,2007-03-10 18:50:00,4,1.6858666666666668,False
1,2008-10-21 06:30:00,3,5.722266666666668,False
2,2009-04-05 06:00:00,7,4.384266666666663,False
3,2007-12-06 22:20:00,21,11.969333333333335,False
4,2009-02-22 19:00:00,35,6.813866666666668,False
0,2009-02-13 16:50:00,21,8.582666666666665,False
1,2008-05-07 06:40:00,3,0.9188000000000005,False
2,2009-07-23 23:30:00,7,0.6066666666666674,False
3,2009-02-08 12:20:00,2,2.6217333333333324,False
4,2008-07-15 16:30:00,3,0.6927999999999992,False
0,2008-12-16 19:10:00,7,1.937866666666663,False
1,2007-05-10 18:20:00,3,0.7214666666666649,False
2,2009-12-14 18:00:00,2,8.987866666666635,False
3,2009-01-20 23:30:00,21,0.6899999999999995,False
4,2009-11-20 05:20:00,1,0.16599999999999931,False
0,2008-02-25 08:00:00,2,23.493733333333335,True
1,2008-04-15 07:10:00,3,16.522933333333334,True
2,2008-09-20 15:30:00,3,1.0716000000000019,False
3,2008-01-28 22:00:00,3,2.2692000000000045,False
4,2009-04-19 01:30:00,28,4.584400000000004,False
0,2008-12-01 06:30:00,21,2.285999999999999,False
1,2007-05-06 15:40:00,28,18.768666666666668,True
2,2009-07-16 15:50:00,1,2.648133333333333,False
3,2009-12-21 12:00:00,28,25.44746666666666,True
4,2009-10-24 20:50:00,5,26.44439999999996,True
0,2008-12-09 09:10:00,21,2.5438666666666645,False
1,2007-06-27 05:30:00,35,0.43293333333333145,False
2,2009-01-05 11:00:00,5,0.7335999999999971,False
3,2007-09-03 06:10:00,2,1.3809333333333322,False
4,2007-09-10 22:50:00,14,23.9624,True
